Order_ID,Order_Date,Customer_ID,Age_Group,Region,Acquisition_Channel,Device_Type,Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Discount_Amount,Total_Before_Discount,Total_After_Discount,Payment_Method,Delivery_Days,Is_Returned,Return_Reason,Rating
ORD10526,2023-11-30,CUST00036,55+,South,Social Media,Tablet,Beauty,Lipstick,834.98,3,0,0.0,2504.94,2504.94,Net Banking,7,No,,3.9
ORD10527,2023-01-07,CUST00660,36-45,North,Referral,Mobile,Beauty,Shampoo,315.29,5,0,0.0,1576.45,1576.45,Net Banking,2,No,,3.4
ORD10528,2023-10-28,CUST00891,18-25,South,Social Media,Tablet,Clothing,Jacket,2264.36,3,20,1358.62,6793.08,5434.46,Debit Card,5,No,,4.0
ORD10529,2023-09-09,CUST00538,26-35,South,Direct,Mobile,Beauty,Lipstick,899.01,1,0,0.0,899.01,899.01,Debit Card,1,Yes,Changed Mind,2.2
ORD10530,2023-10-18,CUST00778,18-25,Central,Organic Search,Tablet,Books,Self Help,451.31,1,25,112.83,451.31,338.48,Debit Card,4,No,,4.5
ORD10531,2023-02-02,CUST00490,26-35,North,Direct,Tablet,Electronics,Earbuds,885.68,-2,10,88.57,885.68,797.11,Credit Card,6,Yes,Wrong Item,4.2
ORD10532,2023-11-05,CUST00485,36-45,East,Social Media,Mobile,Electronics,Laptop,77010.11,1,20,15402.02,77010.11,61608.09,UPI,9,No,,4.1
ORD10533,2023-06-19,CUST00743,46-55,Central,Social Media,Tablet,Beauty,Lipstick,578.44,1,15,86.77,578.44,491.67,Debit Card,2,Yes,Changed Mind,2.1
ORD10534,2023-12-05,CUST00047,55+,West,Email,Tablet,Home & Kitchen,Curtains,2778.73,4,20,2222.98,11114.92,8891.94,COD,4,Yes,Not as Described,4.8
ORD10535,2023-07-17,CUST00730,18-25,Central,Organic Search,Mobile,Toys,LEGO Set,2741.67,4,0,0.0,10966.68,10966.68,Net Banking,5,No,,4.1
ORD10536,2023-03-28,CUST00250,26-35,West,Direct,Mobile,Toys,LEGO Set,2506.74,5,25,3133.43,12533.7,9400.27,Debit Card,8,No,,3.0
ORD10537,2023-12-07,CUST00687,18-25,North,Direct,Desktop,Home & Kitchen,Curtains,3252.19,2,10,650.44,6504.38,5853.94,Debit Card,8,No,,4.1
ORD10538,2023-07-15,CUST00266,18-25,South,Direct,Mobile,Sports,Badminton Set,755.2,3,20,453.12,2265.6,1812.48,COD,9,No,,3.5
ORD10539,2023-06-09,CUST00195,46-55,South,Referral,Tablet,Home & Kitchen,Mixer Grinder,7119.98,4,0,0.0,28479.92,28479.92,COD,1,No,,4.2
ORD10540,2023-06-11,CUST00697,26-35,North,Referral,Desktop,Sports,Cricket Bat,1532.93,1,25,383.23,1532.93,1149.7,UPI,3,No,,3.8
ORD10541,2023-11-20,CUST00722,55+,South,Direct,Mobile,Sports,Yoga Mat,1046.91,5,25,1308.64,5234.55,3925.91,Wallet,4,No,,4.5
ORD10542,2023-07-20,CUST00023,26-35,West,Email,Mobile,Beauty,Face Cream,1400.11,2,25,700.05,2800.22,2100.17,COD,5,No,,3.2
ORD10543,2023-02-19,CUST00811,36-45,West,Direct,Mobile,Beauty,Perfume,1770.64,2,20,708.26,3541.28,2833.02,COD,3,No,,2.7
ORD10544,2023-04-18,CUST00371,36-45,South,Email,Desktop,Clothing,Jacket,4479.78,3,0,0.0,13439.34,13439.34,Wallet,4,No,,4.4
ORD10545,2023-08-31,CUST00121,55+,West,Paid Ads,Mobile,Toys,Board Game,2814.96,1,15,422.24,2814.96,2392.72,Credit Card,3,No,,5.0
ORD10546,2023-12-01,CUST00092,36-45,West,Social Media,Mobile,Clothing,Jacket,3443.13,5,0,0.0,17215.65,17215.65,Credit Card,7,No,,5.0
ORD10547,2023-01-12,CUST00587,26-35,West,Email,Tablet,Electronics,Smartphone,13126.17,5,5,3281.54,65630.85,62349.31,Wallet,10,No,,3.9
ORD10548,2023-02-02,CUST00570,46-55,Central,Referral,Tablet,Books,Textbook,1314.28,1,15,197.14,1314.28,1117.14,Wallet,9,No,,4.1
ORD10549,2023-11-03,CUST00820,26-35,North,Referral,Desktop,Electronics,Laptop,116911.29,1,0,0.0,116911.29,116911.29,Credit Card,3,Yes,Changed Mind,3.9
ORD10550,2023-08-05,CUST00927,36-45,East,Referral,Desktop,Electronics,Smartphone,29258.23,3,0,0.0,87774.69,87774.69,COD,1,No,,5.0
ORD10551,2023-05-02,CUST00307,46-55,Central,Social Media,Desktop,Sports,Badminton Set,1103.61,1,0,0.0,1103.61,1103.61,Debit Card,1,No,,4.6
ORD10552,2023-05-14,CUST00968,26-35,North,Direct,Tablet,Beauty,Serum,1497.24,5,10,748.62,7486.2,6737.58,UPI,7,No,,4.5
ORD10553,2023-08-03,CUST00807,26-35,North,Referral,Mobile,Beauty,Shampoo,,5,0,0.0,3071.95,3071.95,Wallet,3,No,,4.8
ORD10554,2023-06-20,CUST00101,26-35,North,Paid Ads,Tablet,Sports,Cycle,6648.98,1,15,997.35,6648.98,5651.63,Wallet,5,No,,4.2
ORD10555,2023-09-28,CUST00887,26-35,East,Email,Mobile,Home & Kitchen,Cookware Set,6017.39,4,0,0.0,24069.56,24069.56,UPI,6,No,,3.4
ORD10556,2023-10-31,CUST00674,18-25,East,Direct,Mobile,Toys,Puzzle,917.17,4,25,917.17,3668.68,2751.51,Wallet,3,No,,3.5
ORD10557,2023-07-01,CUST00283,55+,South,Social Media,Tablet,Sports,Cycle,22669.67,2,25,11334.83,45339.34,34004.51,Credit Card,8,No,,2.8
ORD10558,2023-02-09,CUST00762,26-35,Central,Direct,Mobile,Home & Kitchen,Curtains,3265.85,1,0,0.0,3265.85,3265.85,Net Banking,4,No,,9.8
ORD10559,2023-07-27,CUST00933,46-55,East,Paid Ads,Tablet,Books,Biography,,5,0,0.0,3134.1,3134.1,Wallet,1,No,,4.2
ORD10560,2023-03-28,CUST00137,26-35,East,Organic Search,Desktop,Toys,Puzzle,1089.3,1,25,272.32,1089.3,816.98,Wallet,9,No,,4.3
ORD10561,2023-06-03,CUST00219,18-25,Central,Organic Search,Desktop,Clothing,Kurta,2186.63,1,10,218.66,2186.63,1967.97,COD,8,No,,4.7
ORD10562,2023-06-18,CUST00191,26-35,Central,Referral,Mobile,Toys,Doll,,1,25,99.44,397.74,298.3,Net Banking,5,No,,5.0
ORD10563,2023-08-29,CUST00374,26-35,West,Direct,Desktop,Electronics,Smart Watch,2124.39,3,5,318.66,6373.17,6054.51,Debit Card,7,No,,4.1
ORD10564,2023-12-30,CUST00762,26-35,East,Organic Search,Desktop,Clothing,Saree,6179.06,1,15,926.86,6179.06,5252.2,Net Banking,4,Yes,Not as Described,4.8
ORD10565,2023-07-24,CUST00760,46-55,North,Paid Ads,Mobile,Sports,Cycle,24995.5,2,15,7498.65,49991.0,42492.35,UPI,9,No,,4.2
ORD10566,2023-12-14,CUST00492,26-35,South,Direct,Tablet,Sports,Yoga Mat,2034.77,2,0,0.0,4069.54,4069.54,Debit Card,6,No,,3.9
ORD10567,2023-12-08,CUST00724,36-45,South,Referral,Tablet,Clothing,Saree,6320.44,3,5,948.07,18961.32,18013.25,Wallet,7,No,,3.9
ORD10568,2023-05-21,CUST00094,46-55,South,Paid Ads,Desktop,Clothing,Jeans,801.15,4,0,0.0,3204.6,3204.6,Net Banking,4,No,,3.0
ORD10569,2023-02-26,CUST00966,26-35,North,Organic Search,Mobile,Books,Fiction Novel,379.44,1,10,37.94,379.44,341.5,Wallet,5,No,,4.5
ORD10570,2023-11-07,CUST00343,26-35,South,Social Media,Desktop,Beauty,Perfume,1453.9,-3,10,581.56,5815.6,5234.04,Wallet,2,No,,4.0
ORD10571,2023-05-02,CUST00394,18-25,North,Referral,Tablet,Toys,Remote Car,3177.38,5,15,2383.04,15886.9,13503.86,Debit Card,5,No,,4.9
ORD10572,2023-06-04,CUST00045,18-25,Central,Social Media,Desktop,Clothing,Jacket,5627.5,1,15,844.12,5627.5,4783.38,Net Banking,8,No,,4.4
ORD10573,2023-08-03,CUST00516,36-45,East,Organic Search,Tablet,Beauty,Face Cream,1384.1,1,25,346.02,1384.1,1038.08,Credit Card,9,No,,5.0
ORD10574,2023-12-17,CUST00769,26-35,South,Paid Ads,Mobile,Toys,Board Game,2351.79,4,25,2351.79,9407.16,7055.37,Debit Card,9,No,,4.5
ORD10575,2023-09-15,CUST00873,26-35,North,Referral,Mobile,Sports,Cricket Bat,3960.56,1,25,990.14,3960.56,2970.42,UPI,9,No,,3.9
ORD10576,2023-05-19,CUST00548,18-25,East,Organic Search,Tablet,Electronics,Laptop,114784.14,3,0,0.0,344352.42,344352.42,COD,1,No,,4.0
ORD10577,2023-06-16,CUST00011,46-55,North,Referral,Tablet,Home & Kitchen,Mixer Grinder,4450.06,5,10,2225.03,22250.3,20025.27,COD,1,No,,5.0
ORD10578,2023-08-15,CUST00879,36-45,East,Paid Ads,Desktop,Electronics,Smart Watch,19021.81,3,5,2853.27,57065.43,54212.16,Credit Card,4,No,,4.3
ORD10579,2023-10-19,CUST00185,36-45,West,Direct,Tablet,Books,Self Help,,2,5,42.97,859.4,816.43,Debit Card,8,No,,5.0
ORD10580,2023-11-27,CUST00618,18-25,North,Paid Ads,Mobile,Electronics,Laptop,36484.38,2,25,18242.19,72968.76,54726.57,Credit Card,7,Yes,Wrong Item,9.3
ORD10581,2023-01-05,CUST00838,26-35,Central,Email,Mobile,Home & Kitchen,Mixer Grinder,7631.59,5,0,0.0,38157.95,38157.95,UPI,2,No,,2.6
ORD10582,2023-11-18,CUST00304,18-25,South,Email,Desktop,Home & Kitchen,Curtains,1294.44,1,10,129.44,1294.44,1165.0,Debit Card,9,No,,6.9
ORD10583,2023-09-09,CUST00230,18-25,North,Social Media,Mobile,Home & Kitchen,Bedsheet,1064.71,4,0,0.0,4258.84,4258.84,Credit Card,3,No,,3.7
ORD10584,2023-11-04,CUST00309,36-45,West,Direct,Desktop,Sports,Cricket Bat,1890.34,5,15,1417.75,9451.7,8033.95,UPI,3,No,,4.7
ORD10585,2023-06-13,CUST00739,36-45,West,Direct,Desktop,Toys,LEGO Set,4944.28,2,0,0.0,9888.56,9888.56,Debit Card,3,No,,5.0
ORD10586,2023-06-30,CUST00617,36-45,South,Email,Desktop,Electronics,Earbuds,4976.47,2,20,1990.59,9952.94,7962.35,COD,6,No,,1.9
ORD10587,2023-07-16,CUST00432,26-35,North,Paid Ads,Desktop,Books,Biography,543.57,5,5,135.89,2717.85,2581.96,Credit Card,2,No,,4.3
ORD10588,2023-02-26,CUST00798,46-55,West,Paid Ads,Mobile,Clothing,T-Shirt,671.12,4,0,0.0,2684.48,2684.48,Debit Card,1,No,,3.0
ORD10589,2023-01-14,CUST00719,18-25,South,Organic Search,Mobile,Electronics,Laptop,40551.22,2,20,16220.49,81102.44,64881.95,UPI,7,No,,5.0
ORD10590,2023-03-18,CUST00972,26-35,North,Social Media,Mobile,Clothing,T-Shirt,518.56,1,20,103.71,518.56,414.85,Debit Card,3,No,,4.6
ORD10591,2023-01-06,CUST00697,55+,Central,Referral,Desktop,Electronics,Smartphone,33375.29,2,0,0.0,66750.58,66750.58,Wallet,7,No,,4.8
ORD10592,2023-09-25,CUST00634,18-25,Central,Organic Search,Tablet,Clothing,Jacket,5657.25,3,0,0.0,16971.75,16971.75,Net Banking,7,No,,4.4
ORD10593,2023-03-26,CUST00663,26-35,East,Organic Search,Mobile,Books,Textbook,1444.32,4,20,1155.46,5777.28,4621.82,UPI,1,No,,4.4
ORD10594,2023-06-08,CUST00276,18-25,West,Organic Search,Mobile,Clothing,Kurta,623.58,2,0,0.0,1247.16,1247.16,UPI,4,No,,3.9
ORD10595,2023-07-23,CUST00770,26-35,East,Email,Tablet,Electronics,Earbuds,538.15,3,10,161.44,1614.45,1453.01,COD,9,No,,3.8
ORD10596,2023-10-28,CUST00166,18-25,South,Paid Ads,Tablet,Electronics,Tablet,50374.72,2,0,0.0,100749.44,100749.44,Wallet,7,No,,4.2
ORD10597,2023-08-18,CUST00369,36-45,West,Paid Ads,Mobile,Clothing,Jeans,2983.54,5,15,2237.66,14917.7,12680.04,COD,3,No,,3.8
ORD10598,2023-02-19,CUST00993,36-45,South,Social Media,Mobile,Sports,Yoga Mat,2416.03,5,25,3020.04,12080.15,9060.11,Credit Card,1,No,,4.7
ORD10599,2023-04-02,CUST00485,55+,North,Referral,Desktop,Home & Kitchen,Cookware Set,3498.31,1,0,0.0,3498.31,3498.31,Credit Card,8,No,,3.3
ORD10600,2023-08-14,CUST00086,36-45,North,Referral,Tablet,Home & Kitchen,Bedsheet,1502.35,5,0,0.0,7511.75,7511.75,Credit Card,6,No,,3.5
ORD10601,2023-03-21,CUST00163,36-45,North,Social Media,Desktop,Beauty,Shampoo,604.83,5,0,0.0,3024.15,3024.15,Net Banking,2,No,,3.5
ORD10602,2023-02-13,CUST00787,26-35,Central,Email,Mobile,Beauty,Serum,2740.33,4,0,0.0,10961.32,10961.32,Wallet,3,No,,5.0
ORD10603,2023-10-07,CUST00150,36-45,West,Organic Search,Desktop,Beauty,Lipstick,314.33,4,0,0.0,1257.32,1257.32,Net Banking,3,No,,3.1
ORD10604,2023-05-19,CUST00415,18-25,South,Direct,Desktop,Books,Self Help,227.04,1,20,45.41,227.04,181.63,Debit Card,5,No,,4.3
ORD10605,2023-06-02,CUST00965,26-35,West,Social Media,Tablet,Toys,LEGO Set,1462.21,4,15,877.33,5848.84,4971.51,COD,3,No,,4.2
ORD10606,2023-02-09,CUST00962,36-45,South,Email,Desktop,Books,Fiction Novel,402.41,5,5,100.6,2012.05,1911.45,Credit Card,10,No,,9.6
ORD10607,2023-03-06,CUST00593,18-25,Central,Paid Ads,Tablet,Toys,Doll,746.76,1,25,186.69,746.76,560.07,Net Banking,8,No,,5.0
ORD10608,2023-07-09,CUST00717,26-35,Central,Email,Tablet,Clothing,Saree,2310.29,2,0,0.0,4620.58,4620.58,UPI,6,Yes,Not as Described,2.4
ORD10609,2023-10-11,CUST00447,26-35,East,Direct,Tablet,Electronics,Laptop,71294.12,3,0,0.0,213882.36,213882.36,Credit Card,10,No,,4.0
ORD10610,2023-02-23,CUST00649,26-35,West,Paid Ads,Mobile,Electronics,Smartphone,11764.79,1,20,2352.96,11764.79,9411.83,Net Banking,8,No,,3.3
ORD10611,2023-06-29,CUST00841,36-45,South,Referral,Desktop,Sports,Cycle,7862.53,4,0,0.0,31450.12,31450.12,UPI,8,No,,3.3
ORD10612,2023-01-03,CUST00837,26-35,Central,Email,Mobile,Beauty,Perfume,1883.29,4,5,376.66,7533.16,7156.5,COD,7,Yes,Defective,4.4
ORD10613,2023-10-23,CUST00652,26-35,South,Email,Mobile,Books,Self Help,508.13,4,0,0.0,2032.52,2032.52,Credit Card,7,No,,4.6
ORD10614,2023-11-18,CUST00096,18-25,North,Referral,Tablet,Beauty,Shampoo,477.77,5,20,477.77,2388.85,1911.08,COD,5,No,,4.4
ORD10615,2023-11-21,CUST00669,46-55,West,Social Media,Tablet,Electronics,Tablet,29120.24,2,25,14560.12,58240.48,43680.36,Credit Card,6,No,,4.6
ORD10616,2023-02-26,CUST00269,46-55,South,Email,Mobile,Home & Kitchen,Air Fryer,11414.78,1,0,0.0,11414.78,11414.78,Net Banking,8,No,,4.3
ORD10617,2023-04-18,CUST00322,36-45,South,Direct,Tablet,Toys,LEGO Set,3068.73,4,0,0.0,12274.92,12274.92,Wallet,7,No,,4.3
ORD10618,2023-09-05,CUST00261,55+,Central,Paid Ads,Mobile,Sports,Yoga Mat,734.41,3,15,330.48,2203.23,1872.75,UPI,10,No,,5.0
ORD10619,2023-02-12,CUST00494,18-25,West,Direct,Desktop,Electronics,Laptop,32654.79,2,5,3265.48,65309.58,62044.1,Net Banking,3,No,,4.0
ORD10620,2023-04-12,CUST00602,26-35,West,Email,Tablet,Sports,Cycle,28058.7,3,0,0.0,84176.1,84176.1,Wallet,5,No,,5.0
ORD10621,2023-08-08,CUST00383,46-55,Central,Social Media,Tablet,Home & Kitchen,Bedsheet,2057.28,5,20,2057.28,10286.4,8229.12,Net Banking,4,No,,4.9
ORD10622,2023-07-23,CUST00252,18-25,North,Organic Search,Desktop,Home & Kitchen,Cookware Set,6046.78,5,15,4535.08,30233.9,25698.82,Wallet,1,Yes,Not as Described,3.5
ORD10623,2023-04-30,CUST00617,26-35,North,Referral,Tablet,Electronics,Earbuds,1461.98,5,15,1096.48,7309.9,6213.42,Net Banking,9,Yes,Not as Described,4.2
ORD10624,2023-04-11,CUST00432,18-25,South,Referral,Mobile,Beauty,Lipstick,517.78,3,5,77.67,1553.34,1475.67,UPI,1,No,,1.6
ORD10625,2023-03-09,CUST00346,36-45,East,Social Media,Desktop,Electronics,Tablet,59397.74,4,10,23759.1,237590.96,213831.86,UPI,7,Yes,Defective,4.0
ORD10626,2023-11-10,CUST00870,36-45,North,Organic Search,Mobile,Books,Fiction Novel,400.4,3,25,300.3,1201.2,900.9,Credit Card,1,No,,3.7
ORD10627,2023-04-26,CUST00836,46-55,East,Organic Search,Mobile,Toys,LEGO Set,1693.67,3,20,1016.2,5081.01,4064.81,Credit Card,3,Yes,Not as Described,3.2
ORD10628,2023-05-19,CUST00327,46-55,West,Direct,Desktop,Home & Kitchen,Air Fryer,5373.54,5,20,5373.54,26867.7,21494.16,Wallet,3,No,,3.6
ORD10629,2023-12-05,CUST00330,36-45,North,Social Media,Tablet,Electronics,Tablet,36379.45,5,25,45474.31,181897.25,136422.94,Debit Card,8,No,,3.8
ORD10630,2023-01-31,CUST00500,18-25,East,Social Media,Tablet,Beauty,Shampoo,601.73,1,25,150.43,601.73,451.3,Net Banking,4,Yes,Wrong Item,3.2
ORD10631,2023-04-23,CUST00464,46-55,East,Email,Mobile,Beauty,Shampoo,701.07,1,0,0.0,701.07,701.07,Wallet,6,No,,4.2
ORD10632,2023-02-24,CUST00030,26-35,Central,Organic Search,Desktop,Home & Kitchen,Cookware Set,5066.11,2,25,2533.05,10132.22,7599.17,Net Banking,2,No,,4.4
ORD10633,2023-01-28,CUST00101,18-25,South,Email,Mobile,Clothing,Jeans,1492.32,4,15,895.39,5969.28,5073.89,COD,8,No,,3.7
ORD10634,2023-02-25,CUST00055,46-55,East,Paid Ads,Tablet,Home & Kitchen,Cookware Set,4840.96,5,20,4840.96,24204.8,19363.84,Wallet,1,No,,4.5
ORD10635,2023-12-21,CUST00176,36-45,North,Organic Search,Mobile,Beauty,Lipstick,591.91,1,5,29.6,591.91,562.31,COD,5,No,,3.9
ORD10636,2023-03-29,CUST00467,18-25,South,Social Media,Mobile,Beauty,Serum,,3,5,245.94,4918.71,4672.77,Debit Card,6,No,,4.4
ORD10637,2023-09-08,CUST00047,46-55,Central,Referral,Mobile,Beauty,Face Cream,972.21,4,0,0.0,3888.84,3888.84,Debit Card,4,No,,4.6
ORD10638,2023-09-09,CUST00374,26-35,Central,Direct,Tablet,Toys,LEGO Set,1499.96,3,25,1124.97,4499.88,3374.91,Net Banking,6,No,,4.0
ORD10639,2023-07-30,CUST00146,26-35,West,Social Media,Mobile,Electronics,Earbuds,3586.03,1,0,0.0,3586.03,3586.03,Wallet,4,No,,4.9
ORD10640,2023-05-21,CUST00540,18-25,Central,Email,Desktop,Electronics,Laptop,112858.25,4,0,0.0,451433.0,451433.0,UPI,9,No,,2.1
ORD10641,2023-08-10,CUST00812,36-45,South,Email,Tablet,Clothing,T-Shirt,953.37,3,0,0.0,2860.11,2860.11,Debit Card,8,No,,4.6
ORD10642,2023-09-07,CUST00290,46-55,North,Organic Search,Desktop,Sports,Dumbbells,3419.94,2,10,683.99,6839.88,6155.89,Debit Card,5,Yes,Not as Described,7.4
ORD10643,2023-02-14,CUST00751,18-25,West,Social Media,Mobile,Home & Kitchen,Bedsheet,2463.16,5,0,0.0,12315.8,12315.8,Wallet,5,No,,4.0
ORD10644,2023-06-04,CUST00331,46-55,West,Referral,Mobile,Beauty,Lipstick,622.56,1,10,62.26,622.56,560.3,UPI,10,No,,2.9
ORD10645,2023-07-12,CUST00711,26-35,West,Email,Desktop,Home & Kitchen,Air Fryer,5676.01,4,0,0.0,22704.04,22704.04,Net Banking,7,Yes,Changed Mind,3.5
ORD10646,2023-02-15,CUST00525,26-35,North,Email,Mobile,Books,Fiction Novel,560.65,1,20,112.13,560.65,448.52,Net Banking,3,No,,3.8
ORD10647,2023-01-28,CUST00342,36-45,North,Organic Search,Tablet,Beauty,Face Cream,801.65,5,25,1002.06,4008.25,3006.19,COD,2,Yes,Defective,4.6
ORD10648,2023-09-22,CUST00917,36-45,North,Email,Tablet,Beauty,Serum,2322.34,1,5,116.12,2322.34,2206.22,Wallet,3,No,,4.4
ORD10649,2023-09-24,CUST00107,26-35,North,Social Media,Desktop,Clothing,T-Shirt,287.28,2,0,0.0,574.56,574.56,Net Banking,2,No,,3.9
ORD10650,2023-11-10,CUST00652,18-25,Central,Direct,Tablet,Clothing,Jeans,2604.3,5,10,1302.15,13021.5,11719.35,COD,8,No,,3.4
ORD10651,2023-10-29,CUST00282,26-35,West,Paid Ads,Mobile,Clothing,Jacket,3402.33,3,0,0.0,10206.99,10206.99,UPI,8,No,,3.4
ORD10652,2023-01-18,CUST00143,26-35,East,Referral,Tablet,Books,Fiction Novel,403.89,1,10,40.39,403.89,363.5,Debit Card,10,No,,4.6
ORD10653,2023-12-02,CUST00737,36-45,East,Email,Mobile,Home & Kitchen,Cookware Set,3648.43,1,0,0.0,3648.43,3648.43,Wallet,3,No,,3.6
ORD10654,2023-10-22,CUST00332,36-45,North,Organic Search,Mobile,Books,Comic,388.77,5,0,0.0,1943.85,1943.85,Wallet,9,No,,3.6
ORD10655,2023-12-14,CUST00238,55+,South,Direct,Desktop,Clothing,Jeans,741.35,1,25,185.34,741.35,556.01,Net Banking,8,No,,3.9
ORD10656,2023-02-07,CUST00946,18-25,Central,Referral,Mobile,Electronics,Smartphone,33699.95,1,0,0.0,33699.95,33699.95,Debit Card,8,No,,2.8
ORD10657,2023-04-14,CUST00542,46-55,North,Paid Ads,Mobile,Home & Kitchen,Curtains,2200.05,3,5,330.01,6600.15,6270.14,Debit Card,3,No,,3.0
ORD10658,2023-06-24,CUST00541,26-35,East,Social Media,Tablet,Electronics,Earbuds,3984.74,5,0,0.0,19923.7,19923.7,COD,3,No,,5.0
ORD10659,2023-11-17,CUST00583,18-25,South,Organic Search,Tablet,Toys,Board Game,2503.99,4,20,2003.19,10015.96,8012.77,COD,7,No,,3.7
ORD10660,2023-07-19,CUST00590,26-35,Central,Organic Search,Tablet,Home & Kitchen,Air Fryer,5016.19,3,10,1504.86,15048.57,13543.71,Wallet,6,Yes,Wrong Item,4.3
ORD10661,2023-01-17,CUST00206,26-35,East,Direct,Mobile,Electronics,Tablet,33548.94,3,0,0.0,100646.82,100646.82,Debit Card,6,No,,3.9
ORD10662,2023-06-27,CUST00083,46-55,North,Organic Search,Desktop,Books,Fiction Novel,512.55,5,0,0.0,2562.75,2562.75,COD,2,No,,3.1
ORD10663,2023-01-11,CUST00548,36-45,West,Email,Tablet,Clothing,Saree,3906.91,3,5,586.04,11720.73,11134.69,Debit Card,1,Yes,Wrong Item,7.9
ORD10664,2023-03-02,CUST00448,46-55,Central,Referral,Mobile,Books,Comic,264.86,1,25,66.22,264.86,198.64,Credit Card,10,No,,7.7
ORD10665,2023-03-06,CUST00045,26-35,South,Referral,Desktop,Toys,Board Game,2531.55,1,0,0.0,2531.55,2531.55,Net Banking,8,No,,4.4
ORD10666,2023-10-06,CUST00938,46-55,Central,Social Media,Tablet,Beauty,Face Cream,1053.57,1,10,105.36,1053.57,948.21,Debit Card,4,No,,3.9
ORD10667,2023-01-28,CUST00723,55+,Central,Paid Ads,Desktop,Sports,Dumbbells,2139.21,5,0,0.0,10696.05,10696.05,Wallet,6,No,,3.3
ORD10668,2023-05-01,CUST00511,46-55,North,Organic Search,Desktop,Sports,Cricket Bat,1613.74,2,0,0.0,3227.48,3227.48,COD,8,No,,3.6
ORD10669,2023-08-16,CUST00389,18-25,Central,Social Media,Mobile,Books,Comic,105.65,4,20,84.52,422.6,338.08,COD,1,No,,4.1
ORD10670,2023-01-15,CUST00802,36-45,West,Direct,Tablet,Toys,Remote Car,3752.64,3,5,562.9,11257.92,10695.02,UPI,6,No,,2.8
ORD10671,2023-03-25,CUST00947,26-35,East,Organic Search,Mobile,Toys,Puzzle,802.55,5,10,401.27,4012.75,3611.48,COD,7,No,,2.9
ORD10672,2023-07-05,CUST00623,18-25,South,Email,Desktop,Home & Kitchen,Bedsheet,1927.71,1,10,192.77,1927.71,1734.94,Credit Card,5,No,,4.3
ORD10673,2023-11-23,CUST00060,36-45,North,Email,Mobile,Books,Fiction Novel,359.9,3,25,269.92,1079.7,809.78,UPI,9,No,,2.6
ORD10674,2023-04-27,CUST00118,36-45,East,Organic Search,Tablet,Toys,Remote Car,1630.53,4,0,0.0,6522.12,6522.12,Wallet,3,No,,3.8
ORD10675,2023-01-09,CUST00046,36-45,Central,Organic Search,Mobile,Clothing,T-Shirt,1437.21,3,10,431.16,4311.63,3880.47,Debit Card,6,No,,3.8
ORD10676,2023-11-25,CUST00808,26-35,East,Referral,Mobile,Home & Kitchen,Cookware Set,3542.48,4,0,0.0,14169.92,14169.92,Debit Card,7,No,,4.4
ORD10677,2023-02-24,CUST00321,26-35,East,Paid Ads,Desktop,Home & Kitchen,Air Fryer,5617.85,2,0,0.0,11235.7,11235.7,COD,10,No,,4.6
ORD10678,2023-04-25,CUST00429,26-35,Central,Email,Tablet,Electronics,Laptop,64298.07,1,0,0.0,64298.07,64298.07,COD,10,No,,3.1
ORD10679,2023-05-05,CUST00787,55+,South,Email,Tablet,Sports,Cycle,12923.48,2,10,2584.7,25846.96,23262.26,Net Banking,6,No,,3.5
ORD10680,2023-07-05,CUST00584,46-55,West,Direct,Tablet,Home & Kitchen,Air Fryer,6167.86,5,0,0.0,30839.3,30839.3,Wallet,8,No,,3.2
ORD10681,2023-06-10,CUST00518,55+,South,Email,Mobile,Clothing,Kurta,946.59,3,15,425.97,2839.77,2413.8,Debit Card,2,Yes,Changed Mind,4.3
ORD10682,2023-02-21,CUST00171,55+,West,Social Media,Mobile,Electronics,Smart Watch,6740.77,5,25,8425.96,33703.85,25277.89,Net Banking,3,No,,4.1
ORD10683,2023-06-22,CUST00632,18-25,West,Email,Tablet,Beauty,Serum,1027.73,3,0,0.0,3083.19,3083.19,Net Banking,6,No,,3.8
ORD10684,2023-04-04,CUST00918,18-25,East,Email,Mobile,Beauty,Lipstick,489.29,4,0,0.0,1957.16,1957.16,COD,10,No,,4.3
ORD10685,2023-06-02,CUST00578,26-35,East,Social Media,Desktop,Beauty,Serum,1126.18,1,5,56.31,1126.18,1069.87,UPI,8,No,,3.9
ORD10686,2023-08-09,CUST00356,26-35,South,Social Media,Desktop,Toys,Board Game,2883.78,1,5,144.19,2883.78,2739.59,COD,9,No,,4.5
ORD10687,2023-02-19,CUST00521,36-45,Central,Referral,Mobile,Toys,LEGO Set,,3,0,0.0,16867.74,16867.74,Credit Card,4,No,,3.5
ORD10688,2023-08-16,CUST00734,36-45,East,Organic Search,Mobile,Books,Fiction Novel,316.29,3,20,189.77,948.87,759.1,UPI,9,No,,2.3
ORD10689,2023-02-08,CUST00344,26-35,East,Organic Search,Desktop,Beauty,Face Cream,1458.97,1,5,72.95,1458.97,1386.02,Credit Card,6,No,,4.5
ORD10690,2023-11-21,CUST00226,36-45,West,Social Media,Mobile,Beauty,Serum,1225.57,5,0,0.0,6127.85,6127.85,Debit Card,1,No,,2.6
ORD10691,2023-08-11,CUST00626,26-35,West,Direct,Tablet,Beauty,Face Cream,1436.08,2,0,0.0,2872.16,2872.16,Debit Card,2,No,,3.2
